ID,Type,SKU,Name,Published,Is featured?,Visibility in catalogue,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Meta: _yoast_wpseo_primary_product_cat,Meta: _yoast_wpseo_is_cornerstone,Meta: _yoast_wpseo_content_score,Meta: _download_type,Meta: _yoast_wpseo_focuskw_text_input,Meta: _yoast_wpseo_focuskw,Meta: _yoast_wpseo_linkdex,Meta: _yoast_wpseo_title,Meta: _yoast_wpseo_metadesc,Meta: _wpas_done_all
1092,simple,,Gw44007,1,0,visible,JUNCTION BOXES WITH PLAIN SCREWED LID - IP55 - INTERNAL DIMENSIONS 190X140X70 - WALLS WITH CABLE GLANDS,"<a href=""http://www.derrywood.com/wp-content/uploads/2017/06/Gw44007.png""><img src=""http://www.derrywood.com/wp-content/uploads/2017/06/Gw44007-300x163.png"" alt="""" width=""300"" height=""163"" class=""alignnone size-medium wp-image-1093"" /></a>",,,taxable,,1,,,0,0,,,,,0,,,,Gewiss Power Range > Enclosures,"Gewiss, gw44007",,https://www.derrywood.com/wp-content/uploads/2017/06/gw44007.jpg,,,,,,,,,0,14,,30,,,,,,,
1098,simple,,Gw44008,1,0,visible,JUNCTION BOXES WITH PLAIN SCREWED LID - IP55 - INTERNAL DIMENSIONS 240X190X90 - WALLS WITH CABLE GLANDS,"<a href=""http://www.derrywood.com/wp-content/uploads/2017/06/gw44008.png""><img src=""http://www.derrywood.com/wp-content/uploads/2017/06/gw44008-300x160.png"" alt="""" width=""300"" height=""160"" class=""alignnone size-medium wp-image-1099"" /></a>",,,taxable,,1,,,0,0,,,,,0,,,,Gewiss Power Range > Enclosures,"Enclosure, Gewiss, gw44008",,https://www.derrywood.com/wp-content/uploads/2017/06/gw44008.jpg,,,,,,,,,0,14,,30,,,,,,,
1101,simple,,Gw44009,1,0,visible,JUNCTION BOXES WITH PLAIN SCREWED LID - IP55 - INTERNAL DIMENSIONS 300X220X120 - WALLS WITH CABLE GLANDS,"<a href=""http://www.derrywood.com/wp-content/uploads/2017/06/gw44009.png""><img src=""http://www.derrywood.com/wp-content/uploads/2017/06/gw44009-300x164.png"" alt="""" width=""300"" height=""164"" class=""alignnone size-medium wp-image-1102"" /></a>",,,taxable,,1,,,0,0,,,,,0,,,,Gewiss Power Range > Enclosures,gw44009,,https://www.derrywood.com/wp-content/uploads/2017/06/gw44009.jpg,,,,,,,,,0,14,,30,,,,,,,
1104,simple,,Gw44010,1,0,visible,"JUNCTION BOXES WITH PLAIN SCREWED LID - IP55 - INTERNAL DIMENSIONS 380X300X120 - WALLS WITH CABLE GLANDS 
\n
\n","<a href=""http://www.derrywood.com/wp-content/uploads/2017/06/gw44010.png""><img src=""http://www.derrywood.com/wp-content/uploads/2017/06/gw44010-300x166.png"" alt="""" width=""300"" height=""166"" class=""alignnone size-medium wp-image-1105"" /></a>",,,taxable,,1,,,0,0,,,,,0,,,,Gewiss Power Range > Enclosures,"Gewiss, gw44010",,https://www.derrywood.com/wp-content/uploads/2017/06/gw44010.jpg,,,,,,,,,0,14,,30,,,,,,,
1107,simple,,Gw44011,1,0,visible,JUNCTION BOXES WITH PLAIN SCREWED LID - IP55 - INTERNAL DIMENSIONS 460X380X120 - WALLS WITH CABLE GLANDS,"<a href=""http://www.derrywood.com/wp-content/uploads/2017/06/Gw44011.png""><img src=""http://www.derrywood.com/wp-content/uploads/2017/06/Gw44011-300x156.png"" alt="""" width=""300"" height=""156"" class=""alignnone size-medium wp-image-1108"" /></a>",,,taxable,,1,,,0,0,,,,,0,,,,Gewiss Power Range > Enclosures,"Gewiss, gw44011",,https://www.derrywood.com/wp-content/uploads/2017/06/gw44011.jpg,,,,,,,,,0,14,,30,,,,,,,
1110,simple,,Gw44426,1,0,visible,"BOX FOR JUNCTIONS AND FOR ELECTRIC AND ELECTRONIC EQUIPMENT - WITH TRANSPARENT PLAIN LID - IP56 - INTERNAL DIMENSIONS 150X110 X70 - WITH SMOOTH WALLS
\n
\n","<a href=""http://www.derrywood.com/wp-content/uploads/2017/06/Gw44426.png""><img src=""http://www.derrywood.com/wp-content/uploads/2017/06/Gw44426-300x164.png"" alt="""" width=""300"" height=""164"" class=""alignnone size-medium wp-image-1112"" /></a>",,,taxable,,1,,,0,0,,,,,0,,,,Gewiss Power Range > Enclosures,gw44426,,https://www.derrywood.com/wp-content/uploads/2017/06/Gw44426.jpg,,,,,,,,,0,14,,30,,,,,,,
1113,simple,,Gw44427,1,0,visible,"BOX FOR JUNCTIONS AND FOR ELECTRIC AND ELECTRONIC EQUIPMENT - WITH TRANSPARENT PLAIN LID - IP56 - INTERNAL DIMENSIONS 190X140X70 - WITH SMOOTH WALLS
\n
\n","<a href=""http://www.derrywood.com/wp-content/uploads/2017/06/gw44427.png""><img src=""http://www.derrywood.com/wp-content/uploads/2017/06/gw44427-300x164.png"" alt="""" width=""300"" height=""164"" class=""alignnone size-medium wp-image-1114"" /></a>",,,taxable,,1,,,0,0,,,,,0,,,,Gewiss Power Range > Enclosures,"Gewiss, gw44427",,https://www.derrywood.com/wp-content/uploads/2017/06/gw44427.jpg,,,,,,,,,0,14,,30,,,,,,,
1116,simple,,Gw44428,1,0,visible,BOX FOR JUNCTIONS AND FOR ELECTRIC AND ELECTRONIC EQUIPMENT - WITH TRANSPARENT PLAIN LID - IP56 - INTERNAL DIMENSIONS 240X190X90 - WITH SMOOTH WALLS,"<a href=""http://www.derrywood.com/wp-content/uploads/2017/06/gw44428.png""><img src=""http://www.derrywood.com/wp-content/uploads/2017/06/gw44428-300x171.png"" alt="""" width=""300"" height=""171"" class=""alignnone size-medium wp-image-1119"" /></a>",,,taxable,,1,,,0,0,,,,,0,,,,Gewiss Power Range > Enclosures,"Gewiss, gw44428, Transparent Enclosure",,https://www.derrywood.com/wp-content/uploads/2017/06/gw44428-1.jpg,,,,,,,,,0,14,,30,,,,,,,
1122,simple,,Gw44430,1,0,visible,"BOX FOR JUNCTIONS AND FOR ELECTRIC AND ELECTRONIC EQUIPMENT - WITH TRANSPARENT PLAIN LID - IP56 - INTERNAL DIMENSIONS 380X300X120 - WITH SMOOTH WALLS
\n
\n","<a href=""http://www.derrywood.com/wp-content/uploads/2017/06/Gw44430.png""><img src=""http://www.derrywood.com/wp-content/uploads/2017/06/Gw44430-300x167.png"" alt="""" width=""300"" height=""167"" class=""alignnone size-medium wp-image-1128"" /></a>",,,taxable,,1,,,0,0,,,,,0,,,,Gewiss Power Range > Enclosures,"gw44430, Transparent Enclosure",,https://www.derrywood.com/wp-content/uploads/2017/06/gw44430-1.jpg,,,,,,,,,0,14,,30,,,,,,,
1123,simple,,Gw44429,1,0,visible,"BOX FOR JUNCTIONS AND FOR ELECTRIC AND ELECTRONIC EQUIPMENT - WITH TRANSPARENT PLAIN LID - IP56 - INTERNAL DIMENSIONS 300X220X120 - WITH SMOOTH WALLS
\n","<a href=""http://www.derrywood.com/wp-content/uploads/2017/06/gw44429-spec.png""><img src=""http://www.derrywood.com/wp-content/uploads/2017/06/gw44429-spec-300x154.png"" alt="""" width=""300"" height=""154"" class=""alignnone size-medium wp-image-1124"" /></a>",,,taxable,,1,,,0,0,,,,,0,,,,Gewiss Power Range > Enclosures,"Gewiss, Gw44429, Transparent Enclosure",,https://www.derrywood.com/wp-content/uploads/2017/06/gw44429.jpg,,,,,,,,,0,14,,30,,,,,,,
1129,simple,,Gw44431,1,0,visible,"BOX FOR JUNCTIONS AND FOR ELECTRIC AND ELECTRONIC EQUIPMENT - WITH TRANSPARENT PLAIN LID - IP56 - INTERNAL DIMENSIONS 460X380X120 - WITH SMOOTH WALLS
\n
\n","<a href=""http://www.derrywood.com/wp-content/uploads/2017/06/Gw44431.png""><img src=""http://www.derrywood.com/wp-content/uploads/2017/06/Gw44431-300x164.png"" alt="""" width=""300"" height=""164"" class=""alignnone size-medium wp-image-1130"" /></a>",,,taxable,,1,,,0,0,,,,,0,,,,Gewiss Power Range > Enclosures,"Enclosure, Gewiss, gw44431",,https://www.derrywood.com/wp-content/uploads/2017/06/gw44431.jpg,,,,,,,,,0,14,,30,,,,,,,
1132,simple,,Gw44436,1,0,visible,"BOX FOR JUNCTIONS AND FOR ELECTRIC AND ELECTRONIC EQUIPMENT - WITH TRANSPARENT DEEP LID - IP56 - INTERNAL DIMENSIONS 150X110 X140 - WITH SMOOTH WALLS
\n
\n","<a href=""http://www.derrywood.com/wp-content/uploads/2017/06/gw44436.png""><img src=""http://www.derrywood.com/wp-content/uploads/2017/06/gw44436-300x166.png"" alt="""" width=""300"" height=""166"" class=""alignnone size-medium wp-image-1134"" /></a>",,,taxable,,1,,,0,0,,,,,0,,,,Gewiss Power Range > Enclosures,"gw44436, Transparent Enclosure",,https://www.derrywood.com/wp-content/uploads/2017/06/gw44436.jpg,,,,,,,,,0,14,,30,,,,,,,
1135,simple,,Gw44437,1,0,visible,"BOX FOR JUNCTIONS AND FOR ELECTRIC AND ELECTRONIC EQUIPMENT - WITH TRANSPARENT DEEP LID - IP56 - INTERNAL DIMENSIONS 190X140X140 - WITH SMOOTH WALLS
\n
\n","<a href=""http://www.derrywood.com/wp-content/uploads/2017/06/gw44437.pdf"">Click on the link for product Specification</a>",,,taxable,,1,,,0,0,,,,,0,,,,Gewiss Power Range > Enclosures,"190X140X140, 44437, Transparent Enclosure",,https://www.derrywood.com/wp-content/uploads/2017/06/gw44426.jpg,,,,,,,,,0,14,,30,,,,,,,
1136,simple,,Luxomat LC-Click-N200,1,0,visible,"Motion detector with 200° detection area and 180° anti-creep zone
\nCan be mounted on standard flush-mount boxes
\nAdjustable ball head
\nDetection area can be restricted with blinds
\nSimple mounting thanks to plug base
\nApplication examples: 
\nmonitoring for narrow premises, ways, gateways or at door sills
\n
\n 
\n","<a href=""http://www.derrywood.com/wp-content/uploads/2017/06/Luxomat-LC-Click-N-200.pdf"">Luxomat LC-Click-N 200</a>",,,taxable,,1,,,0,0,,,,,0,,,,HILCLARE LIGHTING RANGE,"LC-click-N 200, Luxomat",,https://www.derrywood.com/wp-content/uploads/2017/06/luxomat-lc.jpg,,,,,,,,,0,48,,30,,,,,,,
1140,simple,,Beg Luxomat 92196,1,0,visible,"■ Remote control-capable ceiling motion detector
\n■ One channel for light switching
\n■ Special optical system for detection of even the smallest
\nmovements
\n■ Additional functions can be set up using the optional remote
\ncontrol.","<a href=""http://www.derrywood.com/wp-content/uploads/2017/07/beg-92196-spec.pdf"">beg 92196 spec</a>",,,taxable,,1,,,0,0,,,,,0,,,,HILCLARE LIGHTING RANGE,"beg 92196, beg luxomat",,https://www.derrywood.com/wp-content/uploads/2017/07/beg-92196.jpg,,,,,,,,,0,48,,30,,,,,,,
1143,simple,,BEG Luxomat 92190,1,0,visible,,"<a href=""http://www.derrywood.com/wp-content/uploads/2017/07/beg-92196-spec.pdf"">beg 92196, 92190 spec</a>",,,taxable,,1,,,0,0,,,,,0,,,,HILCLARE LIGHTING RANGE,"92190, BEG, beg luxomat",,https://www.derrywood.com/wp-content/uploads/2017/07/BEG-92190.jpg,,,,,,,,,0,48,,30,,,,,,,
1149,simple,,GW60023H,1,0,visible,STRAIGHT PLUG HP - IP66/IP67/IP68/IP69 - 2P+E 16A 100-130V 50/60HZ - YELLOW - 4H - SCREW WIRING,"<a href=""http://www.derrywood.com/wp-content/uploads/2017/07/GW60023-SPECIFICATION.pdf"">CLICK ON THE LINK FOR SPECIFICATION</a>",,,taxable,,1,,,0,0,,,,,0,,,,Gewiss Power Range > IP 67 Plugs,"gw60023, outdoor sockets",,https://www.derrywood.com/wp-content/uploads/2017/07/GW60023H.jpg,,,,,,,,,0,189,,30,,,,,,,
1153,simple,,gw60030H,1,0,visible,STRAIGHT PLUG HP - IP66/IP67/IP68/IP69 - 3P+E 16A 380-415V 50/60HZ - RED - 6H - SCREW WIRING,"<a href=""http://www.derrywood.com/wp-content/uploads/2017/07/GW60030H.pdf"">Click on the link for specification</a>",,,taxable,,1,,,0,0,,,,,0,,,,Gewiss Power Range > IP 67 Plugs,"gw60030, outdoor plug",,https://www.derrywood.com/wp-content/uploads/2017/07/gw60030h-pic.jpg,,,,,,,,,0,189,,30,,,,,,,
1156,simple,,gw60031H,1,0,visible,STRAIGHT PLUG HP - IP66/IP67/IP68/IP69 - 3P+N+E 16A 380-415V 50/60HZ - RED - 6H - SCREW WIRING,"<a href=""http://www.derrywood.com/wp-content/uploads/2017/07/GW60031H.pdf"">Click on the link for specification</a>",,,taxable,,1,,,0,0,,,,,0,,,,Gewiss Power Range > IP 67 Plugs,"gw60031H, outdoor sockets",,https://www.derrywood.com/wp-content/uploads/2017/07/GW60031H_large.jpg,,,,,,,,,0,189,,30,,,,,,,
1161,simple,,gw60034H,1,0,visible,STRAIGHT PLUG HP - IP66/IP67/IP68/IP69 - 2P+E 32A 100-130V 50/60HZ - YELLOW - 4H - SCREW WIRING,"<a href=""http://www.derrywood.com/wp-content/uploads/2017/07/GW60034H.pdf"">Click on the link for specification</a>",,,taxable,,1,,,0,0,,,,,0,,,,Gewiss Power Range > IP 67 Plugs,"Gewiss Plugs, gw60034H, outdoor plug",,https://www.derrywood.com/wp-content/uploads/2017/07/GW60023H.jpg,,,,,,,,,0,189,,30,,,,,,,
1163,simple,,gw60037H,1,0,visible,"STRAIGHT PLUG HP - IP66/IP67/IP68/IP69 - 2P+E 32A 200-250V 50/60HZ - BLUE - 6H - SCREW WIRING
\n","<a href=""http://www.derrywood.com/wp-content/uploads/2017/07/GW60037H.pdf"">Click on the link for specification</a>",,,taxable,,1,,,0,0,,,,,0,,,,Gewiss Power Range > IP 67 Plugs,"Gewiss Plugs, gw60037H",,https://www.derrywood.com/wp-content/uploads/2017/05/GW60026.jpg,,,,,,,,,0,189,,30,,,,,,,
1167,simple,,gw60041H,1,0,visible,STRAIGHT PLUG HP - IP66/IP67/IP68/IP69 - 3P+E 32A 380-415V 50/60HZ - RED - 6H - SCREW WIRING,"<a href=""http://www.derrywood.com/wp-content/uploads/2017/07/GW60041H.pdf"">Click on the link for specification</a>",,,taxable,,1,,,0,0,,,,,0,,,,Gewiss Power Range > IP 67 Plugs,"Gewiss Plugs, gw60041",,https://www.derrywood.com/wp-content/uploads/2017/07/gw60030h-pic.jpg,,,,,,,,,0,189,,30,,,,,,,
1169,simple,,gw60042H,1,0,visible,STRAIGHT PLUG HP - IP66/IP67/IP68/IP69 - 3P+N+E 32A 380-415V 50/60HZ - RED - 6H - SCREW WIRING,"<a href=""http://www.derrywood.com/wp-content/uploads/2017/07/GW60042H.pdf"">Click on the link for specification</a>",,,taxable,,1,,,0,0,,,,,0,,,,Gewiss Power Range > IP 67 Plugs,"Gewiss Plugs, gw60042",,https://www.derrywood.com/wp-content/uploads/2017/07/gw60030h-pic.jpg,,,,,,,,,0,189,,30,,,,,,,
1171,simple,,gw61052H,1,0,visible,STRAIGHT PLUG HP - IP66/IP67/IP68/IP69 - 3P+E 63A 380-415V 50/60HZ - RED - 6H - MANTLE TERMINAL,"<a href=""http://www.derrywood.com/wp-content/uploads/2017/07/GW61052H.pdf"">Click on the link for specification</a>",,,taxable,,1,,,0,0,,,,,0,,,,Gewiss Power Range > IP 67 Plugs,"Gewiss Plugs, gw61052H",,https://www.derrywood.com/wp-content/uploads/2017/07/GW61052H.jpg,,,,,,,,,0,189,,30,,,,,,,
1174,simple,,gw61053H,1,0,visible,"STRAIGHT PLUG HP - IP66/IP67/IP68/IP69 - 3P+N+E 63A 346-415V 50/60HZ - RED - 6H - MANTLE TERMINAL
\n","<a href=""http://www.derrywood.com/wp-content/uploads/2017/07/GW61053H.pdf"">Click on the link for specification</a>",,,taxable,,1,,,0,0,,,,,0,,,,Gewiss Power Range > IP 67 Plugs,"Gewiss Plugs, gw61053H",,https://www.derrywood.com/wp-content/uploads/2017/07/GW61052H.jpg,,,,,,,,,0,189,,30,,,,,,,
1176,simple,,gw60060H,1,0,visible,"STRAIGHT PLUG HP - IP66/IP67/IP68/IP69 - 3P+E 125A 380-415V 50/60HZ - RED - 6H - MANTLE TERMINAL
\n","<a href=""http://www.derrywood.com/wp-content/uploads/2017/07/GW60060H.pdf"">Click on the link for specification</a>",,,taxable,,1,,,0,0,,,,,0,,,,Gewiss Power Range > IP 67 Plugs,"Gewiss Plugs, gw60060H",,https://www.derrywood.com/wp-content/uploads/2017/07/GW61052H.jpg,,,,,,,,,0,189,,30,,,,,,,
